# GOA version used: 2020-10-06
#GO	IC	Frequency
GO:0046613	8.583809844104218	2.60729490452498e-09
GO:0036407	8.373154231241813	4.234925441977782e-09
GO:0014033	5.600329198492715	2.5099831241017633e-06
GO:0019453	8.41855509210667	3.814564018391737e-09
GO:0043590	3.912557042344212	0.00012230464676431834
GO:1903234	8.41855509210667	3.814564018391737e-09
GO:0060520	6.900041152228783	1.2588061260692733e-07
GO:0015189	4.701740899668069	1.9872801762289398e-05
GO:0016092	8.41855509210667	3.814564018391737e-09
GO:0102659	7.805658593720574	1.564376942714988e-08
GO:0070211	7.896032976522151	1.2704776325933346e-08
GO:0009579	2.6884641307053667	0.0020489712718157844
GO:0002579	5.8769758481600896	1.3274682784003246e-06
GO:0098727	4.484309211083599	3.278617773807698e-05
GO:0002497	8.41855509210667	3.814564018391737e-09
GO:0007505	6.987191327947683	1.0299322849657691e-07
GO:0035851	6.558503978839448	2.763732598796479e-07
GO:0048094	7.464312582667345	3.433107616552563e-08
GO:0016483	8.583809844104218	2.60729490452498e-09
GO:0016784	5.178463483928509	6.630350942207024e-06
GO:0034831	8.583809844104218	2.60729490452498e-09
GO:1905350	8.41855509210667	3.814564018391737e-09
GO:0010620	5.962189058977628	1.0909653092600368e-06
GO:0018395	6.561222595675402	2.7464860932420506e-07
GO:0033835	8.583809844104218	2.60729490452498e-09
GO:0004458	5.404832896811048	3.93701530583272e-06
GO:0042306	4.901095265566438	1.2557544748545599e-05
GO:0047646	5.165674345678985	6.828505354950923e-06
GO:0098872	6.851416084281249	1.4079392484434894e-07
GO:0102462	8.583809844104218	2.60729490452498e-09
GO:0072464	8.41855509210667	3.814564018391737e-09
GO:0085032	6.3357697217902205	4.6156224622540024e-07
GO:0008537	4.982042617539011	1.0422151512707321e-05
GO:1902627	8.41855509210667	3.814564018391737e-09
GO:0048613	6.4500721435527355	3.5475445371043155e-07
GO:0099018	6.746457234170953	1.7928450886441165e-07
GO:0043873	8.583809844104218	2.60729490452498e-09
GO:0062038	7.816495100778708	1.5258256073566948e-08
GO:0051617	8.41855509210667	3.814564018391737e-09
GO:1990907	5.480503197364513	3.3074767701846476e-06
GO:0061216	8.41855509210667	3.814564018391737e-09
GO:0019491	3.904499021209668	0.0001245951045327293
GO:0003693	7.407718585048537	3.91094235678747e-08
GO:0071476	5.177008611510122	6.6525996480751895e-06
GO:0015066	5.540447566083088	2.881060869500103e-06
GO:0071588	6.354097102879752	4.4248942613344154e-07
GO:0090211	8.41855509210667	3.814564018391737e-09
GO:0044840	7.197062972186132	6.352388162966673e-08
GO:0045146	8.41855509210667	3.814564018391737e-09
GO:0071289	7.7195850877706516	1.9072820091958688e-08
GO:1905910	6.927193398272398	1.1825148457014386e-07
GO:0004498	6.401966256159445	3.9630882548779696e-07
GO:0046373	3.6511914083103476	0.0002232588028684316
GO:0009259	1.6229069456724707	0.023828299729383003
GO:0010269	6.032948818508358	9.269390564691922e-07
GO:0039532	5.280884554869915	5.2373963972518555e-06
GO:0050636	6.835621817098017	1.460085146533989e-07
GO:0032928	5.445427238506972	3.585690177288233e-06
GO:1901419	5.187085501675989	6.500017087339521e-06
GO:0055049	7.139801491153841	7.247671634944302e-08
GO:0061025	2.3696225567664246	0.00426950418148121
GO:0003293	8.41855509210667	3.814564018391737e-09
GO:0055132	8.41855509210667	3.814564018391737e-09
GO:0019506	8.41855509210667	3.814564018391737e-09
GO:0007211	6.567296743387595	2.7083404530581336e-07
GO:1903650	6.074162818421559	8.43018648064574e-07
GO:0045942	8.41855509210667	3.814564018391737e-09
GO:0103046	5.260145308496117	5.493570363834133e-06
GO:0015047	8.583809844104218	2.60729490452498e-09
GO:0071200	8.373154231241813	4.234925441977782e-09
GO:0003185	6.662680236434179	2.1743014904832902e-07
GO:0046675	8.41855509210667	3.814564018391737e-09
GO:0004802	3.6992976849138235	0.00019984915443183973
GO:0016881	2.5257267591356	0.0029803909834777913
GO:1990434	8.373154231241813	4.234925441977782e-09
GO:0015555	8.373154231241813	4.234925441977782e-09
GO:0006559	3.4909383907275746	0.00032289521502882376
GO:0048715	5.632513881864116	2.3306986152373515e-06
GO:1900840	8.41855509210667	3.814564018391737e-09
GO:0033094	4.831300443315374	1.4746859979993288e-05
GO:0071712	5.09571581942035	8.022028130677824e-06
GO:0048878	2.770280972572381	0.0016971453065507047
GO:0102415	8.583809844104218	2.60729490452498e-09
GO:1905900	8.41855509210667	3.814564018391737e-09
GO:0046915	3.1729381724869623	0.0006715244464298358
GO:0070743	5.919835891194776	1.20271882552169e-06
GO:0048236	5.445427238506972	3.585690177288233e-06
GO:0006661	3.2210291924431536	0.0006011333290943354
GO:0061342	8.41855509210667	3.814564018391737e-09
GO:0006201	8.41855509210667	3.814564018391737e-09
GO:0062108	8.41855509210667	3.814564018391737e-09
GO:0045922	4.58918698411785	2.575212168816262e-05
GO:0032406	6.720486983983761	1.9033252803032354e-07
GO:1902490	6.662680236434179	2.1743014904832902e-07
GO:0032729	4.897547839698066	1.2660537977042176e-05
GO:1903962	8.583809844104218	2.60729490452498e-09
GO:0103097	8.583809844104218	2.60729490452498e-09
GO:0006049	6.874487047756395	1.335097406437108e-07
GO:0009810	6.67036706510047	2.136155850299373e-07
GO:0035619	6.896032976522151	1.2704776325933346e-07
GO:0103025	4.21662170871859	6.072650562129131e-05
GO:0000475	8.41855509210667	3.814564018391737e-09
GO:1904936	5.96371023209816	1.087150745241645e-06
GO:0070203	5.64623338538375	2.2582218988879085e-06
GO:0015153	4.89645927454619	1.2692311595227603e-05
GO:0031116	5.069860901841129	8.514106889050357e-06
GO:1900954	8.41855509210667	3.814564018391737e-09
GO:0050578	5.883972118236972	1.306254747167015e-06
GO:0004597	4.889467933740036	1.2898287892685076e-05
GO:1903924	7.15244607994523	7.039696242217447e-08
GO:0070728	6.004026247487407	9.907720637194925e-07
GO:0019727	8.583809844104218	2.60729490452498e-09
GO:0035233	6.686161332283702	2.0598645699315382e-07
GO:0004031	5.643791689096554	2.2709538618412576e-06
GO:0004979	5.787235510893788	1.6321666102326376e-06
GO:0075330	8.41855509210667	3.814564018391737e-09
GO:0022874	8.583809844104218	2.60729490452498e-09
GO:0045899	5.014063474347984	9.68136347867823e-06
GO:0003010	6.188106170728396	6.484758831265953e-07
GO:2001050	8.41855509210667	3.814564018391737e-09
GO:1905455	6.7283590120781565	1.8691363690119512e-07
GO:0006683	5.0849063355919695	8.224200023652585e-06
GO:0120048	6.023903219068105	9.464480503425677e-07
GO:0017103	6.207232887047706	6.205361872769453e-07
GO:1900856	8.41855509210667	3.814564018391737e-09
GO:0060879	6.710984916008734	1.945427649379786e-07
GO:0006708	8.41855509210667	3.814564018391737e-09
GO:0042450	3.5726450605458946	0.0002675191891738309
GO:0034625	5.080896201080528	8.30049130402042e-06
GO:0000920	5.591185819052845	2.5633870203592477e-06
GO:0072017	5.848012152224773	1.4190178148417262e-06
GO:1901974	6.992745237077719	1.0168450127647423e-07
GO:0004687	5.489338715462573	3.2408675663245505e-06
GO:0004720	4.810608701747873	1.5466473373642182e-05
GO:0006294	5.988802812104263	1.0261177209473773e-06
GO:0046894	8.41855509210667	3.814564018391737e-09
GO:0045659	6.21172921607482	6.141448069610697e-07
GO:0102799	5.757087323935226	1.7494948809362617e-06
GO:1900600	7.816495100778708	1.5258256073566948e-08
GO:1903978	5.5715997670868465	2.6816385049293914e-06
GO:0043342	8.41855509210667	3.814564018391737e-09
GO:0032612	5.462867341793165	3.444551308607739e-06
GO:0008466	6.1320234085799274	7.378644579805694e-07
GO:0090717	8.41855509210667	3.814564018391737e-09
GO:1900752	5.074556023049509	8.422557352608956e-06
GO:0018872	6.275540291852575	5.302243985564515e-07
GO:0070686	7.896032976522151	1.2704776325933346e-08
GO:0010875	5.346673084800545	4.50118554170225e-06
GO:0062202	8.583809844104218	2.60729490452498e-09
GO:0015647	4.2491952729248235	5.633842829697577e-05
GO:1902828	8.583809844104218	2.60729490452498e-09
GO:2001081	8.583809844104218	2.60729490452498e-09
GO:0030997	6.121889901845139	7.55283675641564e-07
GO:0007381	7.272427056428432	5.3403896257484324e-08
GO:0005691	4.713808595495636	1.9328199717186598e-05
GO:0021533	5.233296326810085	5.843912076176142e-06
GO:0006874	3.729086399398996	0.00018660084265168702
GO:2000959	8.41855509210667	3.814564018391737e-09
GO:0005146	6.086880196031003	8.186906000208438e-07
GO:0043480	6.686161332283702	2.0598645699315382e-07
GO:0010004	6.373232113320013	4.2341660604148284e-07
GO:0015383	8.583809844104218	2.60729490452498e-09
GO:0016519	5.960560553706317	1.0950638599004917e-06
GO:0046049	2.8617606696295708	0.0013747993887405292
GO:1901338	5.427260692772436	3.7388608930888214e-06
GO:1900910	7.5154651051147265	3.0516512147133896e-08
GO:0016028	5.869363548184633	1.3509412159909125e-06
GO:0035920	8.41855509210667	3.814564018391737e-09
GO:0060651	8.41855509210667	3.814564018391737e-09
GO:0030260	8.41855509210667	3.814564018391737e-09
GO:2000492	6.775102415620483	1.6784081680923645e-07
GO:0001641	6.128964984095707	7.430790477896193e-07
GO:0031142	7.377162406948445	4.196020420230911e-08
GO:0052520	8.41855509210667	3.814564018391737e-09
GO:0016775	2.2343949575110655	0.00582914746911083
GO:1901292	2.975135630323853	0.0010589229715055463
GO:0043018	8.41855509210667	3.814564018391737e-09
GO:0030540	5.557618471406577	2.7693734773524012e-06
GO:0047400	5.186217410066101	6.5130226715034e-06
GO:0034736	5.720486983983761	1.9033252803032355e-06
GO:0003295	8.41855509210667	3.814564018391737e-09
GO:0008940	3.8238928236424874	0.00015000549774203567
GO:0016291	8.583809844104218	2.60729490452498e-09
GO:1901062	8.41855509210667	3.814564018391737e-09
GO:0034595	4.4624141633969945	3.4481475112342864e-05
GO:0010674	6.850353368039675	1.4113886868049428e-07
GO:0015503	4.7051157437081095	1.9718971362922426e-05
GO:0031883	6.714578124373241	1.9293982293484853e-07
GO:0006607	5.14974318836689	7.083645382153456e-06
GO:0052064	8.117525096442689	7.629128036783474e-09
GO:0090098	8.41855509210667	3.814564018391737e-09
GO:1903339	7.304611739799833	4.958933223909259e-08
GO:0061217	5.982392445065915	1.0413759770209443e-06
GO:0042718	7.117881726138507	7.622865795560007e-08
GO:0052846	8.583809844104218	2.60729490452498e-09
GO:1902410	4.860687130538648	1.3782019798449346e-05
GO:0002663	6.346673084800545	4.50118554170225e-07
GO:1903252	7.816495100778708	1.5258256073566948e-08
GO:1990048	7.117525096442689	7.629128036783475e-08
GO:0015962	6.887076175064415	1.2969517662531906e-07
GO:0102344	4.888941516121761	1.2913931662112226e-05
GO:0030182	4.0531419920304925	8.848262697061473e-05
GO:0032042	5.11948383207926	7.594796960617949e-06
GO:0035676	6.469165085461758	3.394961976368646e-07
GO:0018034	8.41855509210667	3.814564018391737e-09
GO:0051018	4.637013816832757	2.30667380203325e-05
GO:1904535	6.737313854731083	1.830990728828034e-07
GO:0019248	8.41855509210667	3.814564018391737e-09
GO:0070014	8.373154231241813	4.234925441977782e-09
GO:0032649	4.71483393217965	1.9282621112970232e-05
GO:0001949	6.737313854731083	1.830990728828034e-07
GO:0060771	6.702551748471871	1.9835732895637035e-07
GO:0062124	7.73871180408996	1.825106433167486e-08
GO:0032112	8.41855509210667	3.814564018391737e-09
GO:0050880	8.41855509210667	3.814564018391737e-09
GO:0033889	8.583809844104218	2.60729490452498e-09
GO:0019731	5.012526147143055	9.715694554843754e-06
GO:0033254	5.989338865261383	1.0248519569586233e-06
GO:0010716	6.214435109450745	6.10330242942678e-07
GO:0072141	6.377162406948445	4.196020420230911e-07
GO:1902405	6.941433837387008	1.1443692055175212e-07
GO:0030547	5.08329893357788	8.254695667726086e-06
GO:0016293	8.583809844104218	2.60729490452498e-09
GO:0071828	8.41855509210667	3.814564018391737e-09
GO:0016331	4.952280770317378	1.1161414317814224e-05
GO:0018681	8.583809844104218	2.60729490452498e-09
GO:0038050	8.583809844104218	2.60729490452498e-09
GO:0120246	7.5154651051147265	3.0516512147133896e-08
GO:0030668	8.373154231241813	4.234925441977782e-09
GO:1901197	8.41855509210667	3.814564018391737e-09
GO:0034007	6.835621817098017	1.460085146533989e-07
GO:0000468	8.41855509210667	3.814564018391737e-09
GO:0046342	4.832080313535274	1.4720402546973714e-05
GO:0097701	8.41855509210667	3.814564018391737e-09
GO:0089719	8.583809844104218	2.60729490452498e-09
GO:0034455	5.564943258317592	2.7230570591917136e-06
GO:0060264	6.0019145847683895	9.956012088002435e-07
GO:0070209	5.637555331543633	2.3037994404359136e-06
GO:0061134	3.290277141174818	0.000512534210446807
GO:0048820	5.985585801232265	1.0337468489841609e-06
GO:0003971	8.41855509210667	3.814564018391737e-09
GO:1990821	8.41855509210667	3.814564018391737e-09
GO:0031083	4.637555331543633	2.3037994404359135e-05
GO:0106140	6.422441841869243	3.780577611561221e-07
GO:0044759	8.41855509210667	3.814564018391737e-09
GO:0047306	8.583809844104218	2.60729490452498e-09
GO:0031548	6.4500721435527355	3.5475445371043155e-07
GO:0002531	8.41855509210667	3.814564018391737e-09
GO:1901983	4.440602970905209	3.625743099481346e-05
GO:2000281	8.41855509210667	3.814564018391737e-09
GO:0000240	8.41855509210667	3.814564018391737e-09
GO:1901931	8.41855509210667	3.814564018391737e-09
GO:0018323	6.775102415620483	1.6784081680923645e-07
GO:0052789	8.583809844104218	2.60729490452498e-09
GO:0071770	6.956157094207715	1.1062235653336039e-07
GO:0102031	5.259939237563708	5.496177658738658e-06
GO:0034829	8.583809844104218	2.60729490452498e-09
GO:0071239	8.41855509210667	3.814564018391737e-09
GO:0034558	8.583809844104218	2.60729490452498e-09
GO:0019188	8.583809844104218	2.60729490452498e-09
GO:0035540	8.41855509210667	3.814564018391737e-09
GO:0097489	6.624966204235613	2.371558247507558e-07
GO:0019705	7.73871180408996	1.825106433167486e-08
GO:0090587	7.469866491797381	3.389483375882474e-08
GO:0030318	4.9902582781237905	1.0226846133308248e-05
GO:1905933	6.41855509210667	3.8145640183917375e-07
GO:0043808	8.583809844104218	2.60729490452498e-09
GO:0002478	5.209845072200269	6.168150017739439e-06
GO:0003953	4.471338904766078	3.378011278302564e-05
GO:0060802	6.694279222505881	2.0217189297476207e-07
GO:0008352	5.113560352355865	7.699094453515608e-06
GO:0006909	4.47520899375008	3.348042838942428e-05
GO:0110036	8.583809844104218	2.60729490452498e-09
GO:0030388	4.429105274439978	3.7230144819503355e-05
GO:0097018	8.41855509210667	3.814564018391737e-09
GO:0035153	6.431783357840425	3.700127097839985e-07
GO:0008730	5.24079534695345	5.743870674668531e-06
GO:0047761	4.395106295985789	4.0261847915674746e-05
GO:0071529	7.5154651051147265	3.0516512147133896e-08
GO:0005340	8.583809844104218	2.60729490452498e-09
GO:0008918	4.785090158919211	1.640249224436665e-05
GO:0080032	5.712236908558339	1.9398274089665852e-06
GO:0044335	7.6404038417230264	2.2887384110350425e-08
GO:0002600	8.41855509210667	3.814564018391737e-09
GO:1901890	4.689228282459809	2.0453692266616497e-05
GO:0072623	8.41855509210667	3.814564018391737e-09
GO:0009161	2.105901796461009	0.007836068134781226
GO:0046578	3.774579602988986	0.0001680429887022112
GO:0021969	8.41855509210667	3.814564018391737e-09
GO:0075054	8.41855509210667	3.814564018391737e-09
GO:0019223	8.41855509210667	3.814564018391737e-09
GO:0097017	6.579706001369415	2.6320491726902986e-07
GO:0006150	7.816495100778708	1.5258256073566948e-08
GO:1905535	6.532064366934189	2.9372142941616376e-07
GO:0016458	3.277641854732783	0.0005276648261001106
GO:0000129	8.41855509210667	3.814564018391737e-09
GO:0023026	6.216453923078198	6.074997127543203e-07
GO:0072639	8.41855509210667	3.814564018391737e-09
GO:1901372	8.41855509210667	3.814564018391737e-09
GO:0033531	7.941433837387008	1.1443692055175213e-08
GO:0010116	6.746457234170953	1.7928450886441165e-07
GO:2001230	7.6404038417230264	2.2887384110350425e-08
GO:0009133	3.7696099099409976	0.00016997697265953583
GO:0010968	5.874487047756395	1.335097406437108e-06
GO:0016240	6.068307073772507	8.544623401197492e-07
GO:0070117	8.373154231241813	4.234925441977782e-09
GO:0072533	7.504628598056593	3.128753885429976e-08
GO:0003005	8.41855509210667	3.814564018391737e-09
GO:0097053	4.334551101498641	4.628591979916534e-05
GO:0044531	8.41855509210667	3.814564018391737e-09
GO:0016884	2.6135666715495893	0.0024346320140626225
GO:0017008	8.41855509210667	3.814564018391737e-09
GO:0052864	8.41855509210667	3.814564018391737e-09
GO:0033618	8.41855509210667	3.814564018391737e-09
GO:2000983	6.710984916008734	1.945427649379786e-07
GO:0072287	6.7953058017087695	1.6021168877245298e-07
GO:0014863	8.41855509210667	3.814564018391737e-09
GO:0090368	6.874487047756395	1.335097406437108e-07
GO:0015033	8.41855509210667	3.814564018391737e-09
GO:1904449	8.41855509210667	3.814564018391737e-09
GO:0005346	3.762394583486243	0.0001728245427464383
GO:0030371	4.957469476729175	1.1028857446140665e-05
GO:0097191	4.674810213514209	2.11441283539454e-05
GO:1990830	4.744889215860969	1.7993298474753826e-05
GO:0019642	8.41855509210667	3.814564018391737e-09
GO:0020018	6.202892515846856	6.267689654127118e-07
GO:0030205	6.07025022905851	8.506477761013574e-07
GO:0098922	6.975214222569776	1.0587313604944454e-07
GO:1902120	7.7195850877706516	1.9072820091958688e-08
GO:0009716	8.41855509210667	3.814564018391737e-09
GO:0016844	4.7061505999926085	1.9672040054640974e-05
GO:0047605	4.382440034761095	4.145338168704266e-05
GO:0004331	4.840692218889476	1.4431377296545765e-05
GO:0010218	5.694279222505881	2.021718929747621e-06
GO:0016758	2.391483298671523	0.004059912758452409
GO:0106035	4.8143290390222	1.5334547353934783e-05
GO:1903726	5.551677277769172	2.807519117536319e-06
GO:0034757	6.346673084800545	4.50118554170225e-07
GO:0039523	2.866091297971376	0.0013611585078107604
GO:1990002	7.305056243151388	4.953860318597462e-08
GO:0042871	8.583809844104218	2.60729490452498e-09
GO:0060471	6.549323372375694	2.8227773736098856e-07
GO:0001987	8.117525096442689	7.629128036783474e-09
GO:0033210	5.203446511053577	6.259699554180841e-06
GO:0102127	5.2014325406361035	6.288795309714252e-06
GO:0023033	8.583809844104218	2.60729490452498e-09
GO:0034724	4.656326807820196	2.206343828237781e-05
GO:0033442	8.583809844104218	2.60729490452498e-09
GO:0018771	5.182581676606104	6.567775864498425e-06
GO:0033453	8.282779848440237	5.21458980904996e-09
GO:0035814	6.765342578331326	1.7165538082762818e-07
GO:1900719	7.188106170728396	6.484758831265953e-08
GO:0008909	4.025101273571051	9.438407554380428e-05
GO:0071865	6.222655439697436	5.988865508875027e-07
GO:0018920	8.41855509210667	3.814564018391737e-09
GO:0099175	4.83957224940388	1.4468641321759859e-05
GO:1904423	4.956014821514488	1.1065860179887944e-05
GO:1905197	8.41855509210667	3.814564018391737e-09
GO:0019752	1.0494703037606012	0.08923386339383278
GO:0050985	8.41855509210667	3.814564018391737e-09
GO:0034362	5.515218966522385	3.053381243665981e-06
GO:0005120	8.373154231241813	4.234925441977782e-09
GO:0008566	8.583809844104218	2.60729490452498e-09
GO:0004884	8.583809844104218	2.60729490452498e-09
GO:0099560	5.409104196307976	3.898484426796356e-06
GO:1901820	8.41855509210667	3.814564018391737e-09
GO:0140544	8.41855509210667	3.814564018391737e-09
GO:1903482	7.6404038417230264	2.2887384110350425e-08
GO:0140384	8.41855509210667	3.814564018391737e-09
GO:0044799	7.59500298085817	2.5409552651866693e-08
GO:0019257	8.41855509210667	3.814564018391737e-09
GO:0050864	4.455759722249437	3.501388312481776e-05
GO:0009555	4.823279380304571	1.5021753104426662e-05
GO:0035197	5.358759147966169	4.377648144697441e-06
GO:0061547	7.981749852776255	1.042917961809992e-08
GO:0008908	4.545388398461758	2.848469683193541e-05
GO:0099538	6.3811285941660465	4.1578747800469934e-07
GO:0043230	4.426456393996071	3.745791553429348e-05
GO:0055073	5.951687471752561	1.117667257388779e-06
GO:0034744	8.373154231241813	4.234925441977782e-09
GO:0102076	7.8848398397681985	1.3036474522624901e-08
GO:0004740	5.968912628071083	1.0742055006642918e-06
GO:0042121	3.6774665532930246	0.0002101519609012376
GO:1904317	7.941433837387008	1.1443692055175213e-08
GO:0072589	7.771094239913851	1.693970176791113e-08
GO:0009222	6.214435109450745	6.10330242942678e-07
GO:0019073	4.840145121775435	1.4449568501667901e-05
GO:1903809	8.41855509210667	3.814564018391737e-09
GO:1904320	7.6404038417230264	2.2887384110350425e-08
GO:0000496	8.41855509210667	3.814564018391737e-09
GO:0031013	6.044733745311441	9.021240369656431e-07
GO:0048724	8.41855509210667	3.814564018391737e-09
GO:0072411	6.180508988977875	6.599195751817705e-07
GO:0009831	6.702551748471871	1.9835732895637035e-07
GO:0099532	6.874487047756395	1.335097406437108e-07
GO:0019852	4.224179524624458	5.967885406773873e-05
GO:0150043	8.583809844104218	2.60729490452498e-09
GO:0001121	7.7195850877706516	1.9072820091958688e-08
GO:0050569	6.3482813971966685	4.484547235782966e-07
GO:0048262	6.987191327947683	1.0299322849657691e-07
GO:0098592	5.880393842214976	1.3170618124550903e-06
GO:1905479	7.941433837387008	1.1443692055175213e-08
GO:0071632	6.180508988977875	6.599195751817705e-07
GO:2000447	8.41855509210667	3.814564018391737e-09
GO:0009647	6.4500721435527355	3.5475445371043155e-07
GO:0044149	8.41855509210667	3.814564018391737e-09
GO:0070753	8.41855509210667	3.814564018391737e-09
GO:0034152	8.41855509210667	3.814564018391737e-09
GO:0003251	6.6404038417230264	2.2887384110350424e-07
GO:0046955	8.41855509210667	3.814564018391737e-09
GO:0006097	3.3329185008499724	0.00046460245374805844
GO:0016543	7.464312582667345	3.433107616552563e-08
GO:0075142	8.41855509210667	3.814564018391737e-09
GO:1903391	5.856262227650196	1.3923158667129842e-06
GO:0034986	6.173876720772923	6.700747904629199e-07
GO:0090065	5.633937799473795	2.323069487200568e-06
GO:0101027	8.41855509210667	3.814564018391737e-09
GO:0007595	5.3755860187134905	4.211278676304478e-06
GO:0030720	6.361650240770198	4.3486029809665804e-07
GO:1902210	7.816495100778708	1.5258256073566948e-08
GO:0009860	5.3953026324729585	4.024365039403283e-06
GO:0035409	6.5209280008162285	3.0135055745294726e-07
GO:0051773	8.41855509210667	3.814564018391737e-09
GO:0062137	8.373154231241813	4.234925441977782e-09
GO:1903879	8.583809844104218	2.60729490452498e-09
GO:0050451	5.088820870421049	8.150403871545089e-06
GO:0065002	3.142074905487257	0.0007209831159881854
GO:0002000	8.41855509210667	3.814564018391737e-09
GO:1900772	7.941433837387008	1.1443692055175213e-08
GO:0002479	5.671920893169092	2.1285267222625893e-06
GO:0036500	7.304611739799833	4.958933223909259e-08
GO:0106136	8.41855509210667	3.814564018391737e-09
GO:0006365	8.41855509210667	3.814564018391737e-09
GO:0048112	8.41855509210667	3.814564018391737e-09
GO:0032298	5.825269025086213	1.495309095209561e-06
GO:0038158	6.275540291852575	5.302243985564515e-07
GO:0030837	3.7965276796484684	0.00015976157021828274
GO:0047593	8.583809844104218	2.60729490452498e-09
GO:0018091	8.41855509210667	3.814564018391737e-09
GO:0050769	4.349812799173689	4.4687617475459206e-05
GO:1903460	6.158483704121595	6.942506513472962e-07
GO:0044249	0.6736985649062441	0.2119831957621628
GO:0060137	6.1537372690971335	7.018797793840797e-07
GO:1990592	5.635366401031413	2.3154403591637847e-06
GO:0048366	4.992206518319163	1.0181071365087547e-05
GO:0150127	6.54349382871497	2.860923013793803e-07
GO:0044246	8.41855509210667	3.814564018391737e-09
GO:0032771	6.737313854731083	1.830990728828034e-07
GO:0032965	5.312024238284289	4.8750128155046405e-06
GO:0042595	6.175517043420376	6.67548703218554e-07
GO:0048293	5.950207761694513	1.1214818214071709e-06
GO:0031055	5.230189166043522	5.885872280378451e-06
GO:1902084	7.339373846059045	4.577476822070085e-08
GO:0019487	8.41855509210667	3.814564018391737e-09
GO:0103092	8.583809844104218	2.60729490452498e-09
GO:0033834	8.583809844104218	2.60729490452498e-09
GO:0042434	8.583809844104218	2.60729490452498e-09
GO:1901386	5.135253863403121	7.323962915312136e-06
GO:0031763	6.289343617942625	5.136370961914211e-07
GO:0008863	3.790389675163433	0.00016203555643151395
GO:0009092	3.315110582030798	0.00048404910111381953
GO:0090394	5.828605490780963	1.4838654031543858e-06
GO:0150124	8.41855509210667	3.814564018391737e-09
GO:0002258	8.41855509210667	3.814564018391737e-09
GO:0010974	4.830956362385425	1.4758548187157631e-05
GO:0050395	8.583809844104218	2.60729490452498e-09
GO:0071405	6.288221323611665	5.149661424828845e-07
GO:0052320	6.67036706510047	2.136155850299373e-07
GO:0030348	6.466538548448454	3.415556324927724e-07
GO:0006749	3.0716742426045975	0.0008478631443679315
GO:1904538	6.710984916008734	1.945427649379786e-07
GO:0045201	6.765342578331326	1.7165538082762818e-07
GO:0062032	8.41855509210667	3.814564018391737e-09
GO:0003150	6.165702061126777	6.82806959292121e-07
GO:0018834	6.4903881589419825	3.2330456816109756e-07
GO:1904392	8.41855509210667	3.814564018391737e-09
GO:0035031	8.41855509210667	3.814564018391737e-09
GO:0071135	8.373154231241813	4.234925441977782e-09
GO:0080044	5.2185090954662305	6.046316883593429e-06
GO:0008262	8.583809844104218	2.60729490452498e-09
GO:0010271	6.702551748471871	1.9835732895637035e-07
GO:0039592	3.896672021673208	0.00012686095555965402
GO:0016932	8.41855509210667	3.814564018391737e-09
GO:0072634	8.41855509210667	3.814564018391737e-09
GO:0030215	4.3855377456348705	4.115875736283134e-05
GO:0090623	8.583809844104218	2.60729490452498e-09
GO:0019218	4.6547528680320776	2.2143544126764036e-05
GO:1900324	8.41855509210667	3.814564018391737e-09
GO:0048624	8.41855509210667	3.814564018391737e-09
GO:0009803	4.945506287018133	1.1336884262660244e-05
GO:1901193	6.010315126794821	9.765283887082847e-07
GO:0012508	8.373154231241813	4.234925441977782e-09
GO:0032543	4.09392287218376	8.055214837637832e-05
GO:0036479	6.851416084281249	1.4079392484434894e-07
GO:0016108	3.717712976464016	0.00019155214674755947
GO:0021682	6.561222595675402	2.7464860932420506e-07
GO:0035435	3.4597428386311506	0.0003469422266007653
GO:0052872	7.353360922725944	4.432401337692466e-08
GO:0016867	4.314577180297387	4.846439768531033e-05
GO:1990726	5.2961499044484635	5.056500977721472e-06
GO:1904690	6.045643089136564	9.0023710834045e-07
GO:1902577	8.41855509210667	3.814564018391737e-09
GO:1901533	5.7292462329830505	1.8653218049935595e-06
GO:0071675	4.538198892687434	2.896017002763007e-05
GO:0031216	5.446455732733485	3.5772086090082726e-06
GO:0102949	8.583809844104218	2.60729490452498e-09
GO:2001061	4.3843679713132175	4.1269768114980204e-05
GO:0042825	5.425230611410087	3.756378867034293e-06
GO:0036493	5.909352569775567	1.2321041779405312e-06
GO:0061900	8.41855509210667	3.814564018391737e-09
GO:0060934	8.41855509210667	3.814564018391737e-09
GO:0030515	4.407024269182182	3.91719986455833e-05
GO:0052615	7.379689861448293	4.171671847239968e-08
GO:0008999	4.652758997326826	2.224544012540713e-05
GO:0019976	5.982836948417469	1.0403106669054672e-06
GO:0097319	8.583809844104218	2.60729490452498e-09
GO:0045791	8.583809844104218	2.60729490452498e-09
GO:0007493	6.409954920344753	3.890855298759572e-07
GO:0062103	6.7283590120781565	1.8691363690119512e-07
GO:0061781	6.874487047756395	1.335097406437108e-07
GO:0000827	4.8561872661350804	1.3925562085067919e-05
GO:0009624	5.912050059701798	1.2244750499037476e-06
GO:0015485	4.754506071273193	1.7599240605543615e-05
GO:0070998	8.41855509210667	3.814564018391737e-09
GO:0004994	5.2653291189297	5.428387991221008e-06
GO:0048021	5.611020064037817	2.4489500998074953e-06
GO:0014905	5.988802812104263	1.0261177209473773e-06
GO:0071029	4.6677382494569155	2.1491253679619047e-05
GO:0050101	8.583809844104218	2.60729490452498e-09
GO:0034814	8.583809844104218	2.60729490452498e-09
